D	SN	WD	KD	KG	KN	SG	SD	ŚD	MD	WN	WG	ŚG	ŚN	gesture_id
0.3579766536964979	0.39097744360902276	0.8372093023255813	0.834319526627219	0.7435897435897445	1.0	0.7523809523809524	0.5454545454545456	0.3486238532110091	0.6213592233009706	0.5833333333333321	0.0	0.7142857142857144	0.5238095238095237	0
0.34630350194552517	0.41353383458646675	0.8604651162790697	0.8520710059171597	0.717948717948719	1.0	0.7714285714285714	0.6493506493506496	0.33944954128440363	0.5970873786407767	0.5833333333333321	0.0	0.7142857142857144	0.4285714285714286	0
0.30739299610894943	0.3984962406015038	0.8372093023255813	0.8165680473372783	0.76923076923077	1.0	0.7142857142857144	0.6688311688311688	0.403669724770642	0.7378640776699026	0.5	0.0	0.7142857142857144	0.4285714285714286	0
0.3268482490272373	0.3834586466165417	0.8139534883720929	0.6982248520710064	0.76923076923077	1.0	0.7238095238095239	0.7792207792207793	0.4495412844036697	0.7378640776699026	0.5	0.0	0.7142857142857144	0.4285714285714286	0
0.4241245136186771	0.4210526315789478	0.6976744186046513	0.7928994082840237	0.8076923076923084	1.0	0.8666666666666667	0.7207792207792207	0.5045871559633026	0.529126213592233	0.5416666666666661	0.0	0.7142857142857144	0.5238095238095237	0
0.3579766536964979	0.3533834586466167	0.6976744186046513	0.8461538461538458	0.7820512820512828	1.0	0.638095238095238	0.525974025974026	0.4495412844036697	0.4466019417475726	0.625	0.0	0.5714285714285712	0.6666666666666665	0
0.41634241245136194	0.4210526315789478	0.7441860465116277	0.668639053254438	0.76923076923077	1.0	0.6952380952380954	0.642857142857143	0.5688073394495412	0.5388349514563107	0.5833333333333321	0.0	0.7142857142857144	0.4285714285714286	0
0.23735408560311266	0.3984962406015038	0.6511627906976745	0.6331360946745566	0.8589743589743595	1.0	0.5238095238095237	0.49350649350649367	0.5321100917431192	0.529126213592233	0.4166666666666661	0.0	0.7142857142857144	0.38095238095238093	0
0.39688715953307363	0.39097744360902276	0.5813953488372092	0.8461538461538458	0.9102564102564106	1.0	0.4190476190476189	0.44805194805194826	0.5137614678899083	0.5048543689320386	0.375	0.0	0.5714285714285712	0.4285714285714286	0
0.8249027237354085	0.39097744360902276	0.6046511627906976	0.8047337278106506	0.9230769230769234	1.0	0.3999999999999999	0.5194805194805194	0.4678899082568806	0.6116504854368929	0.33333333333333215	0.0	0.7142857142857144	0.47619047619047616	0
0.6575875486381324	0.3834586466165417	0.5581395348837208	0.8106508875739644	0.7948717948717956	1.0	0.4285714285714288	0.525974025974026	0.44036697247706424	0.49029126213592233	0.4166666666666661	0.0	0.7142857142857144	0.47619047619047616	0
0.36575875486381304	0.39097744360902276	0.5581395348837208	0.7337278106508878	0.9102564102564106	1.0	0.3999999999999999	0.46753246753246747	0.4311926605504586	0.3883495145631066	0.4166666666666661	0.0	0.7142857142857144	0.47619047619047616	0
0.43190661478599224	0.39097744360902276	0.5581395348837208	0.834319526627219	0.76923076923077	1.0	0.36190476190476195	0.44805194805194826	0.4128440366972477	0.34951456310679596	0.33333333333333215	0.0	0.5714285714285712	0.5238095238095237	0
0.2957198443579767	0.3834586466165417	0.5348837209302324	0.7869822485207099	1.0	1.0	0.3333333333333335	0.4090909090909094	0.4128440366972477	0.31553398058252413	0.375	0.25	0.4285714285714288	0.38095238095238093	0
0.3151750972762646	0.39097744360902276	0.48837209302325557	0.7988165680473376	0.7564102564102573	1.0	0.34285714285714297	0.40259740259740284	0.39449541284403655	0.28640776699029113	0.33333333333333215	0.25	0.5714285714285712	0.4285714285714286	0
0.30739299610894943	0.3984962406015038	0.511627906976744	0.7396449704142016	0.8076923076923084	1.0	0.35238095238095246	0.40259740259740284	0.3853211009174311	0.27669902912621347	0.375	0.25	0.4285714285714288	0.47619047619047616	0
0.33463035019455245	0.3834586466165417	0.48837209302325557	0.8165680473372783	0.717948717948719	1.0	0.3999999999999999	0.3831168831168832	0.3853211009174311	0.30097087378640763	0.4166666666666661	0.25	0.4285714285714288	0.5238095238095237	0
0.6031128404669259	0.533834586466166	0.5581395348837208	0.5088757396449708	0.8717948717948723	1.0	0.638095238095238	0.5584415584415587	0.5045871559633026	0.5485436893203883	0.375	0.25	0.5714285714285712	0.8095238095238095	0
0.36575875486381304	1.0	0.7209302325581393	0.5739644970414206	0.6923076923076934	1.0	0.5333333333333332	0.7402597402597404	0.6788990825688073	0.46116504854368934	0.33333333333333215	0.25	0.8571428571428568	0.5238095238095237	0
0.3307392996108949	0.45864661654135386	0.6046511627906976	0.43195266272189325	0.6794871794871806	1.0	0.6095238095238096	0.642857142857143	0.5321100917431192	0.441747572815534	0.45833333333333215	0.25	0.5714285714285712	0.33333333333333326	0
0.30739299610894943	0.43609022556390986	0.511627906976744	0.5798816568047336	0.6153846153846168	1.0	0.48571428571428577	0.7207792207792207	0.5045871559633026	0.5485436893203883	0.25	0.25	0.4285714285714288	0.33333333333333326	0
